nivel,grupo,indicador,resultado,cv
"dist","080408","agua_red_publica",1,0
"dist","080408","desague_red_publica",.125,0
"dist","080408","electricidad",1,0
"dist","080408","cocina_lena",.875,0
"dist","080501","piso_tierra",1,0
"dist","080501","agua_red_publica",1,0
"dist","080501","desague_red_publica",0,
"dist","080501","electricidad",.625,0
"dist","080501","cocina_lena",0,
"dist","080502","piso_tierra",.8648847,.1435815
"dist","080502","agua_red_publica",.875,1.07e-17
"dist","080502","desague_red_publica",.0574424,1.080922
"dist","080502","electricidad",.8074424,.076898
"dist","080502","cocina_lena",.0574424,1.080922
"dist","080503","piso_tierra",1,0
"dist","080503","agua_red_publica",1,0
"dist","080503","desague_red_publica",0,
"dist","080503","electricidad",1,0
"dist","080503","cocina_lena",.125,0
"dist","080505","piso_tierra",.8793811,.1419708
"dist","080505","agua_red_publica",1,0
"dist","080505","desague_red_publica",0,
"dist","080505","electricidad",.9396905,.0664296
"dist","080505","cocina_lena",.0603094,1.035049
"dist","080601","piso_tierra",.3980014,.291795
"dist","080601","agua_red_publica",.9399298,.0315837
"dist","080601","desague_red_publica",.8948771,.0187087
"dist","080601","electricidad",.9849824,.0150872
"dist","080601","cocina_lena",.4322737,.1781888
"dist","080602","piso_tierra",1,0
"dist","080602","agua_red_publica",1,0
"dist","080602","desague_red_publica",.8333333,1.66e-17
"dist","080602","electricidad",1,0
"dist","080602","cocina_lena",1,0
"dist","080603","piso_tierra",.1846526,.2388401
"dist","080603","agua_red_publica",.9403474,.0469002
"dist","080603","desague_red_publica",.4574318,.6748921
"dist","080603","electricidad",.875,8.87e-18
"dist","080603","cocina_lena",.673263,.3275276
"dist","080604","piso_tierra",.491193,.2532192
"dist","080604","agua_red_publica",1,0
"dist","080604","desague_red_publica",.133807,.929544
"dist","080604","electricidad",.9419035,.0660256
"dist","080604","cocina_lena",.5316755,.8187855
"dist","080605","piso_tierra",.7167814,.0750918
"dist","080605","agua_red_publica",.9699311,.0332958
"dist","080605","desague_red_publica",.7895179,.2863299
"dist","080605","electricidad",1,0
"dist","080605","cocina_lena",.8132874,.0264725
"dist","080606","piso_tierra",.873606,.1011639
"dist","080606","agua_red_publica",.7174721,.2815515
"dist","080606","desague_red_publica",.5055762,.6992208
"dist","080606","electricidad",.7174721,.2815515
"dist","080606","cocina_lena",.063197,.6992208
"dist","080608","piso_tierra",.375,0
"dist","080608","agua_red_publica",.875,0
"dist","080608","desague_red_publica",.5,0
"dist","080608","electricidad",1,0
"dist","080608","cocina_lena",.875,0
"dist","080701","piso_tierra",.4608054,.2705507
"dist","080701","agua_red_publica",.7792988,.0861502
"dist","080701","desague_red_publica",.5735731,.1252475
"dist","080701","electricidad",.8286529,.072919
"dist","080701","cocina_lena",.373822,.8416709
"dist","080702","piso_tierra",1,0
"dist","080702","agua_red_publica",.75,0
"dist","080702","desague_red_publica",.125,0
"dist","080702","electricidad",.75,0
"dist","080702","cocina_lena",1,0
"dist","080703","piso_tierra",1,0
"dist","080703","agua_red_publica",.5714286,4.85e-17
"dist","080703","desague_red_publica",0,
"dist","080703","electricidad",.5714286,4.85e-17
"dist","080703","cocina_lena",0,
"dist","080704","piso_tierra",.75,0
"dist","080704","agua_red_publica",1,0
"dist","080704","desague_red_publica",0,
"dist","080704","electricidad",.875,0
"dist","080704","cocina_lena",.625,0
"dist","080705","piso_tierra",1,0
"dist","080705","agua_red_publica",.5,0
"dist","080705","desague_red_publica",0,
"dist","080705","electricidad",0,
"dist","080705","cocina_lena",0,
"dist","080706","piso_tierra",.75,0
"dist","080706","agua_red_publica",.125,0
"dist","080706","desague_red_publica",0,
"dist","080706","electricidad",.75,0
"dist","080706","cocina_lena",1,0
"dist","080707","piso_tierra",.5,0
"dist","080707","agua_red_publica",.75,0
"dist","080707","desague_red_publica",0,
"dist","080707","electricidad",.875,0
"dist","080707","cocina_lena",1,0
"dist","080708","piso_tierra",.891023,.0598702
"dist","080708","agua_red_publica",.7836635,.2552707
"dist","080708","desague_red_publica",.5448847,.4895135
"dist","080708","electricidad",.7403963,.3242258
"dist","080708","cocina_lena",.3269308,.4895135
"dist","080801","piso_tierra",.3504309,.2507575
"dist","080801","agua_red_publica",1,0
"dist","080801","desague_red_publica",.9360026,.0600364
"dist","080801","electricidad",.9699343,.0300989
"dist","080801","cocina_lena",.366882,.3605208
"dist","080803","piso_tierra",.7432636,.0515658
"dist","080803","agua_red_publica",.9075097,.1005493
"dist","080803","desague_red_publica",0,
"dist","080803","electricidad",.775246,.106594
"dist","080803","cocina_lena",.127792,.0774284
"dist","080805","piso_tierra",.8103145,.1635964
"dist","080805","agua_red_publica",.5675994,.5449569
"dist","080805","desague_red_publica",.3793709,.6988649
"dist","080805","electricidad",.4425994,.6988649
"dist","080805","cocina_lena",0,
"dist","080901","piso_tierra",.0959237,.6669716
"dist","080901","agua_red_publica",.9508119,.0562311
"dist","080901","desague_red_publica",.9680254,.0324201
"dist","080901","electricidad",.9680254,.0324201
"dist","080901","cocina_lena",.1625156,.6252089
"dist","080902","piso_tierra",.2869577,.5159703
"dist","080902","agua_red_publica",.761814,.2247172
"dist","080902","desague_red_publica",.3571256,.5164652
"dist","080902","electricidad",.9389898,.0395316
"dist","080902","cocina_lena",.7633297,.1759867
"dist","080903","piso_tierra",0,
"dist","080903","agua_red_publica",1,0
"dist","080903","desague_red_publica",1,0
"dist","080903","electricidad",1,0
"dist","080903","cocina_lena",.8333333,1.67e-17
"dist","080904","piso_tierra",.1343782,.9249742
"dist","080904","agua_red_publica",1,0
"dist","080904","desague_red_publica",.4046762,1.075026
"dist","080904","electricidad",1,0
"dist","080904","cocina_lena",.7593783,.1636818
"dist","080906","piso_tierra",.5297897,.4367638
"dist","080906","agua_red_publica",1,0
"dist","080906","desague_red_publica",.4886125,.500569
"dist","080906","electricidad",.790796,.2414073
"dist","080906","cocina_lena",.8614992,.1449108
"dist","080907","piso_tierra",.1889422,.6125997
"dist","080907","agua_red_publica",1,0
"dist","080907","desague_red_publica",1,0
"dist","080907","electricidad",1,0
"dist","080907","cocina_lena",.6486177,.0223063
"dist","080909","piso_tierra",.6221689,.1109618
"dist","080909","agua_red_publica",1,0
"dist","080909","desague_red_publica",.3303699,1.005541
"dist","080909","electricidad",1,0
"dist","080909","cocina_lena",.9095227,.0952338
"dist","080910","piso_tierra",.1973214,.3515766
"dist","080910","agua_red_publica",1,0
"dist","080910","desague_red_publica",.907495,.083809
"dist","080910","electricidad",1,0
"dist","080910","cocina_lena",.6082831,.2383645
"dist","081003","piso_tierra",.25,0
"dist","081003","agua_red_publica",1,0
"dist","081003","desague_red_publica",0,
"dist","081003","electricidad",1,0
"dist","081003","cocina_lena",1,0
"dist","081004","piso_tierra",.875,0
"dist","081004","agua_red_publica",1,0
"dist","081004","desague_red_publica",1,0
"dist","081004","electricidad",1,0
"dist","081004","cocina_lena",1,0
"dist","081005","piso_tierra",.5589823,.0788114
"dist","081005","agua_red_publica",1,0
"dist","081005","desague_red_publica",.9410177,.0468155
"dist","081005","electricidad",1,0
"dist","081005","cocina_lena",.5449114,.4042324
"dist","081006","piso_tierra",1,0
"dist","081006","agua_red_publica",.875,0
"dist","081006","desague_red_publica",0,
"dist","081006","electricidad",1,0
"dist","081006","cocina_lena",1,0
"dist","081007","piso_tierra",.4285714,6.47e-17
"dist","081007","agua_red_publica",1,0
"dist","081007","desague_red_publica",.2857143,4.85e-17
"dist","081007","electricidad",1,0
"dist","081007","cocina_lena",1,0
"dist","081101","piso_tierra",.4377258,.5622742
"dist","081101","agua_red_publica",.8905686,.1409704
"dist","081101","desague_red_publica",.5622742,.4377258
"dist","081101","electricidad",.7264214,.224756
"dist","081101","cocina_lena",.5228227,.3511038
"dist","081102","piso_tierra",.5,0
"dist","081102","agua_red_publica",.875,0
"dist","081102","desague_red_publica",.125,0
"dist","081102","electricidad",.875,0
"dist","081102","cocina_lena",1,0
"dist","081103","piso_tierra",.375,0
"dist","081103","agua_red_publica",.375,0
"dist","081103","desague_red_publica",0,
"dist","081103","electricidad",1,0
"dist","081103","cocina_lena",1,0
"dist","081104","piso_tierra",.75,0
"dist","081104","agua_red_publica",1,0
"dist","081104","desague_red_publica",0,
"dist","081104","electricidad",1,0
"dist","081104","cocina_lena",1,0
"dist","081105","piso_tierra",.25,0
"dist","081105","agua_red_publica",.875,0
"dist","081105","desague_red_publica",0,
"dist","081105","electricidad",1,0
"dist","081105","cocina_lena",1,0
"dist","081106","piso_tierra",.75,0
"dist","081106","agua_red_publica",0,
"dist","081106","desague_red_publica",0,
"dist","081106","electricidad",0,
"dist","081106","cocina_lena",.875,0
"dist","081201","piso_tierra",0,
"dist","081201","agua_red_publica",1,0
"dist","081201","desague_red_publica",1,0
"dist","081201","electricidad",1,0
"dist","081201","cocina_lena",.5,0
"dist","081202","piso_tierra",1,0
"dist","081202","agua_red_publica",1,0
"dist","081202","desague_red_publica",.1666667,8.32e-17
"dist","081202","electricidad",1,0
"dist","081202","cocina_lena",1,0
"dist","081203","piso_tierra",.125,0
"dist","081203","agua_red_publica",.625,0
"dist","081203","desague_red_publica",.5,0
"dist","081203","electricidad",1,0
"dist","081203","cocina_lena",.75,0
"dist","081205","piso_tierra",.3085054,.4956299
"dist","081205","agua_red_publica",1,0
"dist","081205","desague_red_publica",.372655,.5632565
"dist","081205","electricidad",1,0
"dist","081205","cocina_lena",.8304026,.0995953
"dist","081206","piso_tierra",.6308357,.1398077
"dist","081206","agua_red_publica",.6729107,.3276649
"dist","081206","desague_red_publica",.3574929,.7401184
"dist","081206","electricidad",.4170751,.7401184
"dist","081206","cocina_lena",.75,2.62e-17
"dist","081208","piso_tierra",.5672488,.1334458
"dist","081208","agua_red_publica",.9367844,.0695603
"dist","081208","desague_red_publica",.6006391,.2161317
"dist","081208","electricidad",1,0
"dist","081208","cocina_lena",.7831561,.1688762
"dist","081210","piso_tierra",.8125,.0769231
"dist","081210","agua_red_publica",.75,.3333333
"dist","081210","desague_red_publica",0,
"dist","081210","electricidad",.9375,.0666667
"dist","081210","cocina_lena",.5625,.7777778
"dist","081212","piso_tierra",.8333333,2.50e-17
"dist","081212","agua_red_publica",1,0
"dist","081212","desague_red_publica",0,
"dist","081212","electricidad",1,0
"dist","081212","cocina_lena",.6666667,0
"dist","081301","piso_tierra",.3099218,.4076692
"dist","081301","agua_red_publica",1,0
"dist","081301","desague_red_publica",.9299155,.0728874
"dist","081301","electricidad",1,0
"dist","081301","cocina_lena",.7171286,.1895819
"dist","081302","piso_tierra",.3622184,.2965203
"dist","081302","agua_red_publica",1,0
"dist","081302","desague_red_publica",.5873052,.2835857
"dist","081302","electricidad",1,0
"dist","081302","cocina_lena",.9020577,.0663514
"dist","081303","piso_tierra",.1428571,9.71e-17
"dist","081303","agua_red_publica",1,0
"dist","081303","desague_red_publica",1,0
"dist","081303","electricidad",1,0
"dist","081303","cocina_lena",.4285714,6.47e-17
"dist","081304","piso_tierra",0,
"dist","081304","agua_red_publica",1,0
"dist","081304","desague_red_publica",1,0
"dist","081304","electricidad",1,0
"dist","081304","cocina_lena",0,
"dist","081305","piso_tierra",.875,0
"dist","081305","agua_red_publica",1,0
"dist","081305","desague_red_publica",.375,0
"dist","081305","electricidad",1,0
"dist","081305","cocina_lena",1,0
"dist","081306","piso_tierra",.25,0
"dist","081306","agua_red_publica",1,0
"dist","081306","desague_red_publica",1,0
"dist","081306","electricidad",1,0
"dist","081306","cocina_lena",1,0
"dist","090101","piso_tierra",.3093496,.1466135
"dist","090101","agua_red_publica",.9951012,.0051901
"dist","090101","desague_red_publica",.8417396,.0476612
"dist","090101","electricidad",.9569106,.0214303
"dist","090101","cocina_lena",.4560535,.1722569
"dist","090102","piso_tierra",.875,.1010153
"dist","090102","agua_red_publica",.625,.2828427
"dist","090102","desague_red_publica",.1875,.7071068
"dist","090102","electricidad",.75,.2357023
"dist","090102","cocina_lena",1,0
"dist","090103","piso_tierra",.7986383,.1302534
"dist","090103","agua_red_publica",.8105298,.1060323
"dist","090103","desague_red_publica",.2461002,.3814131
"dist","090103","electricidad",.8653714,.067089
"dist","090103","cocina_lena",.924911,.0296682
"dist","090105","piso_tierra",.8146257,.0541881
"dist","090105","agua_red_publica",.9353743,.0471929
"dist","090105","desague_red_publica",.3877541,.6830573
"dist","090105","electricidad",1,0
"dist","090105","cocina_lena",.9353743,.0471929
"dist","090106","piso_tierra",1,0
"dist","090106","agua_red_publica",0,
"dist","090106","desague_red_publica",0,
"dist","090106","electricidad",0,
"dist","090106","cocina_lena",.3333333,0
"dist","090108","piso_tierra",.625,2.22e-17
"dist","090108","agua_red_publica",.75,3.70e-17
"dist","090108","desague_red_publica",.625,5.55e-17
"dist","090108","electricidad",1,0
"dist","090108","cocina_lena",.875,0
"dist","090111","piso_tierra",0,
"dist","090111","agua_red_publica",1,0
"dist","090111","desague_red_publica",.3333333,0
"dist","090111","electricidad",1,0
"dist","090111","cocina_lena",.8333333,1.66e-17
"dist","090113","piso_tierra",.7857143,.1652977
"dist","090113","agua_red_publica",1,0
"dist","090113","desague_red_publica",.9285714,.0621632
"dist","090113","electricidad",1,0
"dist","090113","cocina_lena",.8571429,.1010153
"dist","090114","piso_tierra",.7142857,1.94e-17
"dist","090114","agua_red_publica",1,0
"dist","090114","desague_red_publica",0,
"dist","090114","electricidad",1,0
"dist","090114","cocina_lena",1,0
"dist","090116","piso_tierra",1,0
"dist","090116","agua_red_publica",.6666667,0
"dist","090116","desague_red_publica",0,
"dist","090116","electricidad",.8333333,1.66e-17
"dist","090116","cocina_lena",.8333333,1.66e-17
"dist","090117","piso_tierra",.7493643,.1158441
"dist","090117","agua_red_publica",.8989937,.0677089
"dist","090117","desague_red_publica",.2947822,.2594605
"dist","090117","electricidad",.9570023,.0261306
"dist","090117","cocina_lena",.723755,.1887177
"dist","090118","piso_tierra",.2065217,.6121337
"dist","090118","agua_red_publica",1,0
"dist","090118","desague_red_publica",1,0
"dist","090118","electricidad",1,0
"dist","090118","cocina_lena",.3335598,.7182615
"dist","090119","piso_tierra",.8571429,2.43e-17
"dist","090119","agua_red_publica",1,0
"dist","090119","desague_red_publica",0,
"dist","090119","electricidad",1,0
"dist","090119","cocina_lena",1,0
"dist","090201","piso_tierra",.6727422,.1905771
"dist","090201","agua_red_publica",.9694559,.0238709
"dist","090201","desague_red_publica",.6659849,.2741022
"dist","090201","electricidad",.9694559,.0238709
"dist","090201","cocina_lena",.69432,.3105773
"dist","090203","piso_tierra",.9364513,.0667225
"dist","090203","agua_red_publica",1,0
"dist","090203","desague_red_publica",.3093537,.6059317
"dist","090203","electricidad",1,0
"dist","090203","cocina_lena",1,0
"dist","090204","piso_tierra",1,0
"dist","090204","agua_red_publica",.625,6.66e-17
"dist","090204","desague_red_publica",0,
"dist","090204","electricidad",.875,0
"dist","090204","cocina_lena",1,0
"dist","090205","piso_tierra",.875,0
"dist","090205","agua_red_publica",.875,0
"dist","090205","desague_red_publica",.375,0
"dist","090205","electricidad",.875,0
"dist","090205","cocina_lena",1,0
"dist","090206","piso_tierra",.5077615,.3637457
"dist","090206","agua_red_publica",.7309086,.261097
"dist","090206","desague_red_publica",.4444983,.3189558
"dist","090206","electricidad",1,0
"dist","090206","cocina_lena",.868667,.0287111
"dist","090207","piso_tierra",.8728449,.1012346
"dist","090207","agua_red_publica",.8114225,.0544489
"dist","090207","desague_red_publica",0,
